epoch,class_loss,loc_loss,loss,val_class_loss,val_loc_loss,val_loss
19,2.238971852621935,0.8689631658652579,3.107935021434778,2.3532886943196862,0.9590886198408235,3.3123773264691114
20,2.2386298574528225,0.8605928409565969,3.0992226986817912,2.349299491324076,0.9380434012994534,3.2873428887468044
21,2.221877424078928,0.8573518869332118,3.0792293056150744,2.2623158497538993,0.9126253609734822,3.174941213344171
22,2.214142220479222,0.8512122506602829,3.065354464677205,2.2844433075044215,0.9346356860990447,3.2190790226789026
23,2.206031029675861,0.858081410897543,3.0641124405286306,2.3372121609323395,0.9317032072602249,3.2689153644127575
24,2.1875935888066538,0.8466797306690604,3.0342733197518172,2.293965598238193,0.9292102616007735,3.223175839292325
25,2.158014357451915,0.8325813539356506,2.9905957131020156,2.338895198775501,0.9535037513670882,3.292398961385091
26,2.161806895926898,0.8306678755760939,2.992474771187712,2.352289708067731,0.9398788630477781,3.292168575767579
27,2.141198352491352,0.8282416535170052,2.969440011978149,2.247730472611218,0.902539148563292,3.150269620399165
28,2.123640533041637,0.8239340627295977,2.947574594965943,2.3154741756315156,0.9272119231340362,3.242686092950464
29,2.122041496144774,0.8222435072815287,2.9442850034337646,2.1999592645381525,0.898372928010739,3.0983322116417615
30,2.1158673032945683,0.8130534594066453,2.9289207687959986,2.19751948883863,0.8965591363790558,3.0940786295790015
31,2.1026578242342238,0.8141903980554362,2.9168482201535935,2.2196922437931463,0.8950087620960019,3.1147010058891484
32,2.107850997653179,0.8138646388576251,2.9217156350817852,2.2157593637947146,0.8928319883540394,3.108591357673087
33,2.083391435034398,0.8065202893505634,2.8899117169730912,2.228485668383963,0.8841878612836201,3.1126735132884202
34,2.086571861932722,0.8013513712815835,2.8879232306771434,2.176539605225974,0.8960298681646828,3.0725694470289278
35,2.0711919355355146,0.8003266386433573,2.8715185696306365,2.1710364845710073,0.8802823884700371,3.051318868001302
36,2.065341417218598,0.794482987997864,2.859824409193836,2.15558279975643,0.8663008655959028,3.021883682313004
37,2.043725638811204,0.7867008965722458,2.830426532121518,2.159796228641417,0.8621689040486405,3.021965142769542
38,2.045833008442313,0.7811692195403184,2.8270022309815195,2.1637120979588205,0.8795948316411274,3.0433069450099293
39,2.0370258283615112,0.7885420930814668,2.825567914577717,2.1792177330187665,0.8609455076659598,3.040163249116603
40,1.9128921892348216,0.7437414432672641,2.6566336375148456,1.9692577139148868,0.7957158173972029,2.764973519100406
41,1.8724054618844403,0.7231858020321305,2.59559126491278,1.937536851565043,0.7846953224360458,2.722232185534345
42,1.858803130184914,0.7264061317150955,2.585209259542874,1.9378472708105072,0.7854065457979839,2.7232538219389877
43,1.8554905232048482,0.7212573209379314,2.576747844441036,1.9216876704518389,0.7840444519267818,2.705732124220065
44,1.8363066354044166,0.706496568121634,2.542803197974144,1.936067036884587,0.7794139583905538,2.7154809862617553
45,1.8215448392985945,0.7058282626533359,2.527373100685215,1.9597408294677734,0.775920969974704,2.7356618039976293
46,1.8079008629624274,0.6972419837569593,2.505142843622557,1.923989736161581,0.7728692765158366,2.6968590263428727
47,1.8166003258799164,0.7001464434464773,2.516746775107764,1.922041276024609,0.7698627443817573,2.6919040071285836
48,1.794522498735986,0.6981317190776968,2.4926542219160495,1.937084556788933,0.7717269869354683,2.7088115347110158
49,1.7960719333456157,0.693748596813384,2.4898205365336183,1.9353707571339802,0.7674637710175863,2.7028345340635718
50,1.796046538002241,0.6975226899100021,2.4935692293916323,1.919697177507044,0.7695904855805684,2.689287671034898
51,1.7821052184351174,0.6896761826384982,2.4717813975822196,1.9338189357664528,0.7670998622731464,2.7009187896077225
52,1.7876243911811818,0.6895596027336957,2.477183997257961,1.9183368688676414,0.7660284692678995,2.684365358197592
53,1.7668863013839124,0.6853430825509189,2.4522293778652315,1.9133297548061463,0.7630296162473477,2.6763593514760333
54,1.7654542680898555,0.6871525094915817,2.45260678278635,1.922497188754198,0.7642928684630045,2.686790042582566
55,1.758948684313301,0.6768574190923305,2.4358061056107236,1.915450664458236,0.7681173003785978,2.683567975982418
56,1.7621974074411466,0.6828521562350188,2.445049561133407,1.9094131087869164,0.7648241598431657,2.674237274154415
57,1.7731740614471256,0.682791393828448,2.4559654547219356,1.9188168345428094,0.7624102666126034,2.6812271025122665
58,1.7630428867757972,0.6774925939372635,2.440535477715106,1.9319648316236047,0.7646073819175968,2.696572221197733
59,1.7562784891509113,0.6821599108624347,2.4384383950323008,1.934977052076076,0.7653064552361403,2.700283509929006
60,1.740817265070287,0.6715807024264746,2.4123979654222585,1.9253826166556134,0.7669823085389487,2.69236492374079
61,1.7510570330686972,0.6738506384923798,2.4249076715582785,1.901619071301406,0.7569890686166965,2.6586081310985534
62,1.751340110134071,0.6723816493941771,2.423721768247876,1.9068953678859928,0.7597969752017075,2.66669233329897
63,1.7358868230340627,0.6659464567200118,2.4018332870167,1.898657741391562,0.7573185770492243,2.655976322995938
64,1.7357417099800467,0.6766097645580489,2.4123514700234403,1.9149683277781417,0.7599126169352027,2.674880950819186
65,1.7330414266578842,0.6649760962623945,2.3980175280272493,1.9127456796847708,0.7558784841521968,2.6686241684890373
66,1.7318212030265998,0.6723705491325664,2.4041917606437337,1.907786898302838,0.7554039438565572,2.6631908226788528
67,1.7227428046339928,0.6646503084814045,2.3873931134735846,1.9189223256537584,0.7577300297535532,2.6766523609316444
68,1.7135205639546653,0.659783857695187,2.373304418088498,1.909688863521669,0.7515442781332062,2.6612331285709288
69,1.7140710486641886,0.6585860441175052,2.372657093621196,1.9282015333330729,0.7594969815355006,2.687698512736375
70,1.7190532085817185,0.661020611804416,2.380073823029633,1.9173081931059923,0.7584563424916771,2.6757645339500615
71,1.7175205839006484,0.660077233605314,2.377597816249558,1.9087260509894146,0.7566511067917676,2.665377147798616
72,1.7122564732562022,0.6580723711713006,2.3703288447427826,1.9096516049005152,0.7572441806638144,2.666895790022563
73,1.7255296405417633,0.6595159376581696,2.3850455768194183,1.9314808754416986,0.758246532785214,2.6897274083238307
74,1.7083006503436486,0.6556099890142166,2.363910640674018,1.9504248239160553,0.7673673673373896,2.717792187279802
75,1.6977048329232445,0.655554272986727,2.3532591018766307,1.9319173638413591,0.7601322939725426,2.6920496471529085
76,1.7123163629660212,0.6551957499001507,2.367512124066062,1.9295877520631,0.7558666960979865,2.6854544701615
77,1.6924144912736143,0.6494894474866059,2.341903937135317,1.9224628799329928,0.7562893178404831,2.6787522199677256
78,1.7046177075689015,0.6575351167713905,2.3621528192454475,1.9097947399790693,0.7502223791145697,2.660017112793961
79,1.6994408586849816,0.6557971658038795,2.355238022520695,1.9092372091805063,0.7511442133081637,2.6603814295636927
80,1.6812018890877098,0.6459769578569559,2.3271788470510026,1.8811349374491995,0.7453668732953266,2.6265018071585553
81,1.6802534254727788,0.6468324355032522,2.3270858697562895,1.8808161815007527,0.7441601606888499,2.6249763418988485
82,1.675992146034569,0.6503496259852007,2.32634177115415,1.889953464996524,0.742368788835479,2.632322238906612
83,1.6711816231969376,0.6364036191517198,2.307585245074241,1.8859548194621636,0.7417649647084678,2.6277197833952863
84,1.665606267825352,0.6425925569317896,2.3081988294359665,1.8862294722378738,0.7437125047047933,2.629941975198141
85,1.6655868257341997,0.6388918216472873,2.304478642317424,1.899601830311907,0.7452062527338664,2.6448080783937034
86,1.6552349996827747,0.6372178417858991,2.292452840879618,1.8913344501479854,0.7436282494203831,2.6349627161413673
87,1.658038938519354,0.6378561878409558,2.295895125119712,1.8867427126178897,0.738945699416525,2.6256883880956385
88,1.6558498036917386,0.6366073704138981,2.2924571730459986,1.886715189422049,0.7443763613700867,2.631091562131556
89,1.6463321716162334,0.6351762976687466,2.2815084772751737,1.8919228323106843,0.742342227358159,2.6342650525938205
90,1.6553820432818178,0.6365599985562953,2.2919420455431156,1.8786305014680071,0.7385836197108757,2.617214122632655
91,1.6602975589792492,0.6382754804224289,2.298573040018246,1.8733047630728745,0.7382588026969413,2.611563586801048
92,1.6555239667765598,0.639608535866409,2.295132502849113,1.8758758969423248,0.7379415185470891,2.6138174072513736
93,1.644830071276902,0.6329810654921151,2.277811135760682,1.8816102244989659,0.7377010855248304,2.6193112981997855
94,1.6525028314687462,0.637291723558787,2.2897945640680377,1.8886324535540449,0.7423951425203463,2.6310275810520825
95,1.6502924999496746,0.6372241785390089,2.2875166729507685,1.890451374674231,0.7412283318798717,2.631679698897571
96,1.648109278611734,0.6368323479301307,2.2849416293112883,1.8933099676923053,0.7420959262343926,2.635405890534564
97,1.657670086254723,0.6396394912149984,2.297309574315992,1.8885970292052603,0.7393794183808614,2.6279764563087524
98,1.6353292778101698,0.6275957472540776,2.2629250199134363,1.88417003445509,0.7367646350124017,2.620934659291089
99,1.648146206179695,0.6365077243948206,2.2846539273732147,1.8781734187428545,0.7393028421130606,2.617476279948785
0,10.770897915820017,1.9041799767861802,12.675077893493508,10.431187691626612,1.889445588960276,12.320633361865948
0,12.320098708498003,2.356591435932759,14.676690104695574,11.399108812406466,2.417699898992266,13.81680866340538
1,10.760004267953745,2.081159080854604,12.841163381149698,11.235602583536288,2.315154049648502,13.55075658627642
2,10.484320644414481,1.9966245577965918,12.48094517285462,11.202749576413535,2.1929588911009996,13.3957085229517
3,10.370568383325807,1.9416644706823083,12.312232863257561,10.817740395398644,2.133297237923475,12.951037636423498
4,10.264938909175436,1.902737173209541,12.167676115588216,10.506220609773465,2.144839534526918,12.651060124529087
5,10.183959106749771,1.884284284402134,12.068243396203842,10.733628913445202,2.034683208736947,12.768312198359792
6,10.139914701548355,1.8495711345105477,11.989485873250707,10.32740226683578,1.9693559700880594,12.296758278017121
7,10.098804692759387,1.8408900833167194,11.939694815353608,10.260990510335782,2.010352442516544,12.27134297068526
0,11.865623553487078,2.272147785660995,14.27378188541105,11.017861050444765,2.2169701805362454,13.364275368777188
1,10.703881291074559,2.0219382376141017,12.849169520197526,10.66184024810791,2.1836800769092592,12.96319125725971
2,10.403066909593036,1.9481041232110563,12.463887172901947,10.627908543842596,2.0987771594427467,12.834651182531342
3,10.266168932071501,1.9056268994162713,12.275582905382803,10.539495054105434,2.1174968810585457,12.756775997130852
4,10.188684282168536,1.8730804618722023,12.158403922634692,10.354531672718078,1.979118055638259,12.427379682587414
5,10.122452382071291,1.8416384351981079,12.055588930962791,10.321242710826843,1.9694889442707464,12.380269306461985
6,10.080694486024047,1.832439256199462,12.001066529866488,10.125075417805494,1.9607551464220372,12.172489022045601
7,10.059628511139298,1.8177588086098386,11.962986833187337,9.991146579215197,2.0123844270783713,12.088108580674582
8,10.015950149213763,1.803226345458501,11.90287353685764,10.182804620944388,1.8923901819601292,12.158231200241461
9,9.982576842031941,1.7950417044203792,11.860071262514834,10.148408084962426,1.8844708250790108,12.115074202684852
10,9.954690344486625,1.78859582501398,11.824978126084114,10.235443166407142,1.8829014225703915,12.199746516468078
11,9.924732342005148,1.779793339712146,11.785315514954043,10.072212318482437,1.9045597093861277,12.057228748972824
12,9.905747204453732,1.770289067016894,11.756065470377605,10.007836977640787,1.8259915962451843,11.913571934583711
13,9.89898632956969,1.762420526752263,11.740744889129495,10.029523230762017,1.8274052114021488,11.9358616976234
14,9.868600772830822,1.7579390152251935,11.705092594364455,9.944007930910685,1.8366257475643624,11.85869766328393
15,9.8498602219404,1.7497112309988676,11.677400454758478,9.92654577580894,1.8190121788319533,11.823284418989973
16,9.833492223324724,1.7447953267500433,11.655858996037587,10.088373012077518,1.8423999102135016,12.008110109965006
17,9.831276971312569,1.7399937856290635,11.648425041371855,10.009654429676086,1.819144852956136,11.905631997333309
18,9.808885494703791,1.7370329918921088,11.622473803476922,10.032767475717437,1.8419293704071664,11.950837305890836
19,9.79892344100188,1.7322945718250364,11.607155519763069,9.955884693114738,1.8750720219883492,11.906640277645453
20,9.784065048952058,1.7308396853340997,11.590289332877862,9.887115498674595,1.7927301920526395,11.755036251719405
21,9.776212699096154,1.7254357496225778,11.576572029221225,9.78924929766151,1.7907069702458576,11.65472724728468
22,9.765485905033882,1.7150547331189139,11.555055122673977,9.934429671124715,1.8335462510101195,11.842151843435396
23,9.767267860239473,1.7149363509030409,11.55622899812152,9.797280168920997,1.7909021472543236,11.66195378652433
24,9.755604492659113,1.7106639572301754,11.5399326148951,9.82667721539009,1.7922613219517034,11.692515418199989
25,9.742633775284219,1.7067247996680988,11.522616717169916,9.807636259435638,1.7788023855628037,11.659442416245374
26,9.731357047837665,1.7063440151169826,11.510322227358632,9.809022250601917,1.8068479687217776,11.688182595105674
27,9.729557043741194,1.6980648046106985,11.499857063532248,9.781715307778459,1.7667322507718715,11.620450019836426
28,9.717856062381317,1.69395692135227,11.48365576096118,9.72276385702738,1.7690633170972994,11.563566401721985
29,9.712853105721154,1.694903461996565,11.479442066765728,9.732219373501414,1.776280520214298,11.580193290090174
30,9.714850631140767,1.6964527991418734,11.482824504834385,9.752549379240207,1.7534689583429477,11.577255895661144
31,9.701012094375299,1.6894838025237846,11.461616011456892,9.763004552639597,1.765771010833058,11.599653529345504
32,9.700848635851123,1.6885523390919204,11.460062073840408,9.80915044924108,1.7747976851657155,11.654378957670879
33,9.70138352640358,1.6810217748337508,11.452773522778482,9.783681933085123,1.7561784618269136,11.610079470688735
0,11.580573374529758,1.8087403497106866,13.58591779081033,10.75359870241834,1.7372424176761083,12.688313713321438
1,8.364258845005423,1.4594590589100953,10.019983742584085,7.64424168346374,1.6222412952562657,9.461145104819197
2,6.491832849147361,1.3716942070086424,8.056672046106186,5.8655249332024795,1.5514744144145065,7.608167078436875
3,5.127540639450479,1.3151308507426804,6.632699349542179,5.002582721400067,1.5718672331755723,6.7638310812353115
4,4.189038094354907,1.2799658581050162,5.659136128880795,3.839694198360288,1.421861862748619,5.452990906413008
5,3.577529360901022,1.2563765364782724,5.027681730879305,3.837394059964312,1.3641036306939474,5.398516317693199
6,3.217371605923851,1.2412649115393046,4.659783091366012,3.1860554423758654,1.383181998981693,4.7745028356226475
7,2.958247445581105,1.2205005976254577,4.388635689701086,3.0685045742407078,1.421517543094914,4.704785109729301
8,2.785374675543282,1.1867053321045888,4.191078345249516,5.420956665907449,1.2733044478951432,6.917145062268265
9,2.700794540623171,1.1282367788999106,4.057080550507201,2.7118763760822575,1.2444470845586886,4.188249524434408
10,2.6279500491555683,1.0800358316819993,3.9429499647501673,2.754310817253299,1.2249811934261787,4.2181339318190165
11,2.5803778100125667,1.0635455228595854,3.8836271546592176,2.530413237238318,1.155933399801332,3.9277004900986587
12,2.5389419210833934,1.0483585205473624,3.829043759881797,2.6013555309636804,1.1999385982994142,4.046600276280225
13,2.50362428697995,1.0329107388644152,3.781112278683085,2.6604492524775063,1.1643513733778543,4.06928923149419
14,2.4710266378281918,1.0165609214564988,3.733343811079895,2.5774892679074917,1.1430682374209893,3.966312213448005
15,2.4480196283233,1.0024998878499898,3.6973032698385033,2.5358518565573345,1.0973513106989667,3.8794367836742865
16,2.425406459299425,0.9818496687348833,3.6536093523356836,2.440909284110961,1.0658142179977603,3.753567462238839
17,2.4006706544192555,0.9722944243450493,3.6206532373637286,2.5593953221794066,1.0950262296490554,3.9016986463128065
18,2.3794987201317563,0.9536004219592457,3.5804901292887465,2.450759338363399,1.032982814215063,3.730511030724378
19,2.3722241789783483,0.9507471027508588,3.5703473539158397,2.4172932799269513,1.0320035765810711,3.696686326003656
20,2.3410794643691633,0.9390210980764577,3.526901563844397,2.5004164769397517,1.0379573753209619,3.784538123278114
21,2.3282143815507723,0.9319563118672707,3.5062106387790566,2.377724033448754,1.030107450097557,3.6531255617374327
22,2.311568238850864,0.9302039135062079,3.4872345443436052,2.393073406452086,1.0386253853154377,3.6762021130662625
23,2.30584858164541,0.9271312545648016,3.4774452060078604,2.3876390274947252,1.0624012130062754,3.6941463862008197
24,2.3044495996175236,0.9212081299328095,3.4691479515395067,2.4078764506471835,1.0157668087540603,3.6675971965479657
25,2.2682288774227684,0.9180191698759002,3.4293067160906365,2.333963937681865,1.0030120659649857,3.5792742302747276
26,2.256655996043544,0.9058344031145129,3.4035727779928693,2.3109823459532204,0.9796094373958867,3.530956063619474
27,2.2552950036954806,0.9038200097912354,3.3992392502069846,2.2738356400311477,0.9848296781865562,3.4984002159862984
28,2.236815645972484,0.8996772037566501,3.376005453448262,2.3424551735079384,1.0137050841881976,3.594670232912389
29,2.246289860608992,0.9002148061794855,3.3852179740031185,2.4035925241020637,1.0452385502132944,3.686920342794279
30,2.218383192598167,0.8932704743570379,3.349239296353479,2.280278445840851,0.9697417732176742,3.4864880658746733
31,2.2168689489439246,0.8913032000687947,3.3440036334006438,2.3190131423919182,0.9701421701811194,3.524774328092249
32,2.198740821022756,0.8753653484760129,3.3092022746418936,2.305694544024584,1.0099188732907054,3.549511341932343
33,2.1872348313413688,0.8787413418647456,3.3000818955730384,2.303755429895913,0.968526727106513,3.5056229250217843
34,2.178959846216748,0.8771272977454375,3.2887517394258383,2.2496035732874056,0.9743067414779973,3.45623254620932
35,2.1823768111722943,0.875008159200537,3.2890177654734987,2.2754458919773257,0.9672403561390512,3.474432031119742
36,2.166077710347183,0.8676954098654465,3.2647634964257897,2.249600640157374,0.9639841330729849,3.4440175513911053
37,2.1551027679965715,0.8625872456486423,3.247034728747205,2.33943633471078,0.9919889088568649,3.5607569473545726
38,2.1429222514968895,0.8664408325440074,3.2375794603753723,2.26413908353666,0.9632085456111567,3.4544930461945573
39,2.1418710662986564,0.8586275752683947,3.226760022196225,2.2115878415301564,0.9388339733689781,3.3765625546618208
40,2.1418575634232524,0.8579176995358743,3.225703784199388,2.2590970430916886,0.9394542710567878,3.4241756431455537
41,2.12843264749912,0.8592285149011627,3.21230554156087,2.147527911992577,0.926792605814895,3.298465201912857
42,2.1123945005846694,0.8463937060597917,3.182664257946522,2.2247474340888544,0.9609691109114546,3.40969054291888
43,2.1195096368990995,0.8495144630969735,3.1923414748417764,2.269515725267612,0.9571288677735057,3.449455600443894
44,2.113703761473881,0.8508241422728566,3.187063915404915,2.2357368455669744,0.9396143827011915,3.3968022617867324
45,2.1064404358251925,0.8467700826002399,3.1746028302271787,2.2487105780500705,0.9319352110226949,3.4010356077333777
46,2.0975305057280873,0.8443878005890406,3.161954542915213,2.2938942025347453,0.9324829633642987,3.446271823092205
47,2.091050784218479,0.8326095393397999,3.1429514711227777,2.2869519815212342,0.9308139211763211,3.43705117605566
48,2.082155175283668,0.8211528750540505,3.1219523447929225,2.24806220357011,0.9308616289278356,3.397142381202884
49,2.0721276546681247,0.8208335778075205,3.1108700793375244,2.303132626680824,0.9384357063750911,3.4588895584509625
50,2.087413271212242,0.8235528846264631,3.127661880655841,2.290607402188991,0.9292669843852035,3.436111550214814
51,2.0810060708884714,0.8243048653151135,3.1210547704726506,2.260567208809581,0.9203020914783323,3.3960036874786623
52,2.0555221643806063,0.8132062198541161,3.0834120376270513,2.19929377121654,0.9190806467358659,3.3324094419556904
53,2.0646716537908394,0.8168060981331856,3.095476716075891,2.1506216320565077,0.8962880056078841,3.260432309251491
54,2.0522444724887374,0.8124514899567259,3.077563653566841,2.2685909439877765,0.9525004929643336,3.4338871614719793
55,2.043208105452184,0.8073782151014033,3.062825614588921,2.1763841105670463,0.9107124401301873,3.2995737327792782
56,2.0365240874014363,0.8004137893293944,3.048605222388612,2.258967745788698,0.911533514561692,3.3821487124373273
57,2.0367233768564543,0.8034545167672439,3.0511102797856453,2.2076697973701043,0.9062150221530015,3.3242064654342527
58,2.029321123736565,0.7999864397810099,3.039011384526702,2.217872837888516,0.9011777611282783,3.3281046037751483
59,2.024545858107822,0.7973925066330063,3.0306235880023435,2.18578089097651,0.9110566099484761,3.304625627858852
60,1.8953348294184988,0.7483027948646664,2.8466385410947606,1.9754135471049363,0.8184300553507922,2.992417416921476
61,1.8489259105519695,0.7359939090168346,2.779651898360215,1.9635269219313212,0.8085576794980988,2.963166113209918
62,1.8220371554826906,0.7278368781653928,2.7376471593794127,1.9570440057816545,0.8035613940983284,2.94520503951282
63,1.814545448837519,0.7195695022490103,2.7158723530896207,1.9417177058816926,0.7961181215154446,2.916852893674277
64,1.7906432333276119,0.7092405868089628,2.6763583576921754,1.9519506518433734,0.7976772576812806,2.923677505710261
65,1.7806050773107203,0.7124478554557746,2.6648231472767576,1.9588713120638839,0.7985544023475026,2.926966357037304
66,1.7873960925939498,0.7076573669220174,2.662534434284216,1.9548132793690132,0.7920058274656776,2.9122661148629536
67,1.7680181343603956,0.6976493671167997,2.629238907854322,1.9543946956231342,0.7940065396510488,2.910126286405858
68,1.7712135117490526,0.7034529669706437,2.6346547208406927,1.9452917077677037,0.7927651936445779,2.8963422593062487
69,1.763864321052002,0.696598190253889,2.6171536485092926,1.9364669799804688,0.791971861831541,2.8835704171560645
70,1.7612503106082922,0.6976351053446112,2.6125529747128673,1.944631056863118,0.7923634948769236,2.8892381671967544
71,1.750458808877302,0.6993273187541141,2.600650476674907,1.9336854149655598,0.7928773325633227,2.876099771794265
72,1.7578267685348439,0.6976934338156979,2.6038053299153168,1.9415820455163475,0.7920732196753587,2.8807499877805633
73,1.744003083955887,0.6814370841785963,2.571334355612503,1.934454533142772,0.7865499010900172,2.8657092629409417
74,1.7448313823664132,0.6845667067734476,2.572983834963636,1.9471318634544932,0.7821083053340757,2.8717331614920765
75,1.7349459776240335,0.682470365008558,2.5589001233066564,1.9382465329596668,0.7819959325519035,2.8606941227021254
76,1.7351792566168103,0.6788879317782108,2.553555832856884,1.9416699946411258,0.788043487071991,2.8682675931511854
77,1.72538318273607,0.6777635698316616,2.540760191016727,1.9300001778253695,0.7857125669960084,2.852396197823005
0,11.729766370014254,1.9352394842411784,13.66500582595837,9.888289835545924,1.7713092294606296,11.659599068876984
1,8.536431400406528,1.4716325917937947,10.00806398672304,8.473881844001088,1.6465648240190212,10.120446729272361
2,6.671006278290249,1.3498503713428693,8.020856649058526,5.991311816083707,1.4840919097264609,7.475403729105383
3,5.305625918676409,1.2930675411895967,6.598693445053459,4.860228242331404,1.466033709146143,6.326261998773591
4,4.338920507848916,1.251521999212871,5.5904425163149645,4.105846940792673,1.4340099228106864,5.539856821540894
5,3.6977856791336583,1.2254707453974722,4.923256415693973,3.540173422030317,1.412547159776455,4.9527205963444905
6,3.282580650632557,1.1938505610016776,4.476431203343686,3.2651852925618488,1.381166120273311,4.646351414967358
7,3.0062792100145224,1.1701070607324162,4.176386278074858,3.2467837353062823,1.4069839018147166,4.653767649332682
8,2.8294253543471695,1.1521389629061047,3.9815643251595176,2.883018003634321,1.2566605916837366,4.139678589115298
9,2.7236612555454593,1.142080226224353,3.865741485855389,2.941495578657321,1.343521698122102,4.285017273290371
10,2.626018712442246,1.107544640311986,3.7335633576233436,2.7866260927867113,1.2011800618675665,3.9878061589186755
11,2.5570283219959813,1.1036207572768366,3.660649080380961,2.5660937204593566,1.181192714412038,3.7472864213028574
12,2.5032426488903208,1.0855755082094614,3.5888181490741426,2.6935003253502576,1.203386025118634,3.896886326239361
13,2.4793093633726357,1.0866459299365119,3.5659553032787006,2.742497311956514,1.247267989220658,3.9897652847010914
14,2.448450401319574,1.0679436377606604,3.516394042342412,2.609528215920053,1.1792437570851024,3.7887719828908035
15,2.41212788055014,1.0569730990108377,3.469100986504592,2.489752398855318,1.14742834190043,3.6371807594609455
16,2.3880102971723196,1.0515558839198755,3.4395661878511192,2.4921671987549074,1.1569891545830704,3.649156320773489
17,2.368131024841225,1.0436056498406638,3.411736672644697,2.451273399058396,1.0999868327040012,3.5512602286610178
18,2.344945358819618,1.033316156517172,3.378261517829179,2.306573779020852,1.0838892213697355,3.390463000584424
19,2.327736523498392,1.0287711635292602,3.3565076914266427,2.3806041558583577,1.1136702881595952,3.4942744398504737
20,2.3023133624737997,1.0175424550135557,3.3198558129577758,2.4955757214771053,1.113879509185388,3.6094552326977736
21,2.283327587885849,1.0106289507451005,3.2939565440821164,2.334981137950246,1.0971100819789297,3.432091219444585
22,2.259080733073896,1.0014724683332519,3.2605532072034427,2.3022558196773373,1.07806872197283,3.380324558707757
23,2.247005813976222,1.0026626233315803,3.249668441997821,2.3979766787552252,1.085603223971235,3.4835798980743906
24,2.2423717804432663,0.9962025995676134,3.238574375546594,2.351593899920704,1.1153180438328565,3.466911934643257
25,2.210994681759806,0.990651460362712,3.2016461431177943,2.255412220761059,1.0696145097414653,3.3250267389344006
26,2.212308063999588,0.9863086519405503,3.198616707522731,2.2049020336895455,1.0405199032488877,3.2454219290880655
27,2.1944544203255285,0.9748416238118413,3.1692960354606496,2.2213469354117787,1.0324078009380557,3.2537547332484547
28,2.1740089446254967,0.9746359922925041,3.1486449412315314,2.2061702817436157,1.0313006043434143,3.237470896263433
29,2.1810853134149304,0.9762558312072813,3.157341138491981,2.2600253713809377,1.037899012197324,3.2979243747587126
30,2.157091774418134,0.9674748103122383,3.1245665809544785,2.168000678705975,1.01218239068985,3.180183083836625
31,2.1462477007419665,0.9646484955487676,3.110896190977619,2.194238097687078,1.0499259629869848,3.2441640555374023
32,2.126693424872576,0.9515136479286708,3.078207070532726,2.2311805922810626,1.033671723827114,3.2648522892618566
33,2.1160329518146543,0.9494958298437659,3.065528781227476,2.2656333120857797,1.039399969287035,3.30503327749609
34,2.1103609008595043,0.950748585035357,3.0611094900289424,2.222936057656761,1.0221887107787093,3.245124768823143
35,2.111545624755358,0.9460191796717696,3.0575648069083226,2.196586197566211,1.0184905726735185,3.2150767845836112
36,2.1075942464837447,0.9484633995259125,3.0560576437187494,2.258174301162968,1.03318126957591,3.291355558333358
37,2.0790976184671845,0.9415524678946661,3.020650082425519,2.3068350985767396,1.0620309277278621,3.3688660214586954
38,2.0756104369753032,0.938456284412196,3.014066720710301,2.138109495193978,1.016878671083993,3.1549881659872163
